Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential
11/16/14 16:05,2014,11,OAK,SD,AWAY,6,13,19,Qualcomm Stadium,Grass,72,40,13,45.5,10.5,3,0,0,3,0,25,14,25:14:00,9,2,7,0,55,233,4.2,0,19,71,3.7,0,34,16,162,0,0,4.8,10.1,47.1,61.15,15,3,20,1,1,100,1,0,0,0,5,8,41,2,1,2,10,4,5,0,9,446,49.6,1,0,-1,7,3,3,0,0,34,46,34:46:00,18,6,11,1,68,300,4.4,1,32,120,3.8,0,34,22,180,1,0,5.3,8.2,64.7,87.87,15,4,26.7,0,0,0,1,0,1,0,44,6,40,0,0,2,13,2,5,0,9,380,42.2,0,1,1
11/16/14 16:25,2014,11,DET,ARI,AWAY,6,14,20,University of Phoenix Stadium,Dome,70,50,0,41.5,-1.5,3,3,0,0,0,29,17,29:17:00,11,4,6,1,53,262,4.9,0,19,98,5.2,0,30,18,164,0,1,5.5,9.1,60,60.97,15,5,33.3,1,0,0,1,0,0,0,58,9,80,2,0,4,19,5,6,0,6,249,41.5,1,2,1,14,0,0,0,0,30,43,30:43:00,18,3,13,2,58,352,6.1,2,26,46,1.8,0,32,21,306,2,2,9.6,14.6,65.6,91.41,14,8,57.1,0,0,0,2,1,0,0,4,4,35,0,0,0,0,9,7,0,5,197,39.4,2,1,-1
11/16/14 16:25,2014,11,PHI,GB,AWAY,20,53,73,Lambeau Field,Grass,28,72,13,56,5.5,0,6,7,7,0,27,18,27:18:00,22,5,17,0,78,429,5.5,2,31,109,3.5,0,44,26,320,2,2,7.3,12.3,59.1,77.84,15,5,33.3,3,2,66.7,4,1,1,0,-13,6,53,4,2,3,26,0,4,0,4,159,39.8,4,0,-4,17,13,9,14,0,32,42,32:42:00,25,6,18,1,64,475,7.4,7,25,110,4.4,1,38,24,365,3,0,9.6,15.2,63.2,121.05,14,8,57.1,0,0,0,4,2,3,2,164,4,52,2,0,1,2,4,8,0,2,40,20,0,4,4
11/16/14 20:30,2014,11,NE,IND,AWAY,42,20,62,Lucas Oil Stadium,Dome,31,95,4,59,3,7,7,14,14,0,34,21,34:21:00,33,17,13,3,75,501,6.7,6,45,244,5.4,4,30,19,257,2,2,8.6,13.5,63.3,85,12,9,75,0,0,0,5,5,5,5,16,5,53,0,0,0,0,6,5,0,1,59,59,2,1,-1,3,7,3,7,0,25,39,25:39:00,17,1,14,2,57,322,5.6,2,17,19,1.1,0,39,23,303,2,1,7.8,13.2,59,90.01,13,5,38.5,3,1,33.3,3,2,2,2,10,4,29,1,0,1,0,6,0,0,3,170,56.7,1,2,1
11/17/14 20:30,2014,11,PIT,TEN,AWAY,27,24,51,LP Field,Grass,25,64,9,46,-7,13,0,0,14,0,39,49,39:49:00,29,15,14,0,73,386,5.3,3,36,206,5.7,1,32,21,180,1,1,5.6,8.6,65.6,77.6,13,7,53.8,0,0,0,4,2,2,1,42,4,39,0,0,5,27,5,2,0,2,81,40.5,1,1,0,7,10,7,0,0,20,11,20:11,14,3,10,1,39,312,8,3,15,49,3.3,1,24,15,263,2,1,11,17.5,62.5,110.24,8,3,37.5,0,0,0,3,2,3,2,1,1,10,0,0,0,0,8,7,0,4,141,35.2,1,1,0
11/20/14 20:25,2014,12,KC,OAK,AWAY,20,24,44,O.co Coliseum,Grass,57,88,6,42.5,-7.5,0,3,7,10,0,29,56,29:56:00,16,3,11,2,62,313,5,2,24,96,4,0,36,20,217,2,0,6,10.8,55.6,92.01,14,2,14.3,1,0,0,3,1,0,0,51,7,59,2,0,2,17,2,4,0,7,297,42.4,0,1,1,7,7,3,7,0,30,4,30:04:00,18,8,9,1,66,351,5.3,3,30,179,6,2,35,18,172,1,0,4.9,9.6,51.4,74.94,16,8,50,1,1,100,2,2,1,1,5,7,60,2,1,1,2,4,6,0,6,296,49.3,1,0,-1
11/23/14 13:00,2014,12,CIN,HOU,AWAY,22,13,35,Reliant Stadium,Dome,71,61,10,44,2,7,2,7,6,0,39,10,39:10:00,24,6,17,1,78,372,4.8,2,43,139,3.2,1,35,24,233,1,1,6.7,9.7,68.6,84.58,20,11,55,1,0,0,4,2,3,2,25,6,60,1,0,0,0,4,3,1,4,193,48.2,1,1,0,0,3,10,0,0,20,50,20:50,18,4,11,3,65,248,3.8,1,19,64,3.4,0,45,21,184,0,1,4.1,8.8,46.7,48.75,14,4,28.6,3,2,66.7,3,0,2,0,67,3,15,0,0,1,5,2,4,0,5,237,47.4,1,1,0
11/23/14 13:00,2014,12,CLE,ATL,AWAY,26,24,50,Georgia Dome,Dome,70,50,0,48,2,7,6,10,3,0,30,37,30:37:00,29,10,16,3,71,475,6.7,2,29,162,5.6,2,41,23,313,0,3,7.6,13.6,56.1,50.15,10,4,40,0,0,0,6,1,2,0,-4,5,30,2,0,1,9,6,3,0,1,41,41,3,2,-1,7,7,0,10,0,29,23,29:23:00,21,5,15,1,69,315,4.6,3,23,63,2.7,1,43,27,252,2,1,5.9,9.3,62.8,84.64,16,9,56.2,0,0,0,2,2,2,2,21,7,40,1,1,3,21,6,3,0,4,178,44.5,2,3,1
11/23/14 13:00,2014,12,DET,NE,AWAY,9,34,43,Gillette Stadium,Grass,58,40,7,48,7,3,3,0,3,0,30,11,30:11:00,21,5,12,4,73,335,4.6,0,25,91,3.6,0,46,18,244,0,1,5.3,13.6,39.1,47.74,17,5,29.4,3,2,66.7,1,0,1,0,10,9,54,0,0,2,20,4,5,0,5,231,46.2,1,1,0,7,17,3,7,0,29,49,29:49:00,29,4,22,3,73,439,6,4,20,90,4.5,2,53,38,349,2,1,6.6,9.2,71.7,93.99,14,6,42.9,1,1,100,6,4,5,4,15,11,84,1,0,0,0,6,4,0,5,238,47.6,1,1,0
11/23/14 13:00,2014,12,GB,MIN,AWAY,24,21,45,TCF Bank Stadium,,49,50,0,50,-8,7,7,3,7,0,31,45,31:45:00,24,11,10,3,62,362,5.8,3,32,155,4.8,1,29,19,207,2,0,7.1,10.9,65.5,109.41,11,6,54.5,0,0,0,3,3,2,2,23,8,75,1,0,1,2,6,3,0,4,169,42.2,0,1,1,0,10,3,8,0,28,15,28:15:00,20,7,11,2,64,308,4.8,2,25,112,4.5,0,37,21,196,2,1,5.3,9.3,56.8,78.21,13,5,38.5,1,1,100,1,1,1,1,5,7,77,0,0,2,14,2,3,0,4,179,44.8,1,0,-1
11/23/14 13:00,2014,12,JAX,IND,AWAY,3,23,26,Lucas Oil Stadium,Dome,50,89,8,49,14,3,0,0,0,0,25,55,25:55:00,11,6,5,0,54,194,3.6,0,23,80,3.5,0,27,15,114,0,1,4.2,7.6,55.6,50.54,12,3,25,1,0,0,2,0,1,0,3,6,43,2,1,4,32,3,6,0,7,346,49.4,2,3,1,3,3,14,3,0,34,5,34:05:00,24,12,9,3,72,389,5.4,2,35,175,5,1,32,21,214,1,0,6.7,10.2,65.6,95.05,17,9,52.9,0,0,0,5,1,3,1,90,6,54,6,3,5,39,7,6,0,3,146,48.7,3,2,-1
11/23/14 13:00,2014,12,TB,CHI,AWAY,13,21,34,Soldier Field,Grass,54,75,12,46,4,0,10,0,3,0,30,10,30:10:00,17,3,14,0,75,367,4.9,1,22,66,3,0,48,25,301,1,2,6.3,12,52.1,61.2,17,7,41.2,1,0,0,3,1,1,0,12,9,87,4,2,5,40,2,5,0,6,243,40.5,4,1,-3,0,0,21,0,0,29,50,29:50:00,12,4,6,2,56,204,3.6,3,26,92,3.5,2,27,17,112,1,0,4.1,6.6,63,84.18,16,4,25,0,0,0,3,3,2,2,6,6,45,1,1,3,18,13,5,0,9,367,40.8,1,4,3
11/23/14 13:00,2014,12,TEN,PHI,AWAY,24,43,67,Lincoln Financial Field,Grass,54,33,7,49,11,0,17,0,7,0,26,48,26:48:00,16,4,11,1,63,351,5.6,3,19,52,2.7,1,39,20,299,2,1,7.7,15,51.3,83.17,12,2,16.7,2,1,50,4,2,3,2,46,7,56,3,2,5,46,2,7,0,6,294,49,3,2,-1,17,10,7,9,0,33,12,33:12:00,26,7,18,1,83,462,5.6,4,38,164,4.3,2,43,30,298,1,2,6.9,9.9,69.8,77.47,19,10,52.6,0,0,0,7,3,4,2,50,9,69,0,0,2,9,4,7,0,3,135,45,2,3,1
11/23/14 16:05,2014,12,ARI,SEA,AWAY,3,19,22,CenturyLink Field,Artificial,51,79,10,42,7,0,3,0,0,0,24,33,24:33:00,12,2,8,2,49,204,4.2,0,20,64,3.2,0,26,14,140,0,1,5.4,10,53.8,53.37,12,3,25,0,0,0,1,0,1,0,0,3,25,2,0,3,9,11,11,0,7,223,31.9,1,0,-1,3,6,10,0,0,35,27,35:27:00,16,6,10,0,58,293,5.1,1,29,124,4.3,0,22,17,169,1,0,7.7,9.9,77.3,113.64,13,5,38.5,0,0,0,5,1,2,0,34,7,74,0,0,7,42,8,5,0,3,150,50,0,1,1
11/23/14 16:05,2014,12,STL,SD,AWAY,24,27,51,Qualcomm Stadium,Grass,72,40,5,44,5,3,7,7,7,0,28,51,28:51:00,16,5,9,2,61,317,5.2,3,24,107,4.5,1,36,19,210,1,2,5.8,11.1,52.8,56.48,14,6,42.9,1,1,100,4,2,2,1,143,9,90,2,1,1,7,4,5,0,4,178,44.5,3,3,0,3,3,14,7,0,31,9,31:09:00,19,4,15,0,60,410,6.8,3,22,128,5.8,1,35,29,282,1,1,8.1,9.7,82.9,97.86,12,4,33.3,0,0,0,2,0,1,0,13,8,85,3,2,3,9,2,2,0,4,197,49.2,3,3,0
11/23/14 16:25,2014,12,MIA,DEN,AWAY,36,39,75,Sports Authority Field at Mile High,Grass,39,36,6,47,6,7,14,7,8,0,25,43,25:43:00,25,5,17,3,58,313,5.4,5,21,97,4.6,2,36,26,216,3,1,6,8.3,72.2,103.47,8,4,50,1,1,100,5,5,5,5,17,6,50,3,0,1,12,1,3,0,3,160,53.3,1,1,0,3,14,0,22,0,34,17,34:17:00,29,10,15,4,71,450,6.3,5,35,201,5.7,1,35,28,249,4,0,7.1,8.9,80,134.4,13,9,69.2,1,1,100,8,5,3,3,49,9,98,1,1,1,8,4,3,0,1,45,45,1,1,0
11/23/14 16:25,2014,12,WAS,SF,AWAY,13,17,30,Levi's Stadium,,62,44,9,44,10,0,7,3,3,0,29,55,29:55:00,12,7,4,1,52,213,4.1,1,27,136,5,1,20,11,77,0,0,3.8,7,55,63.96,13,2,15.4,0,0,0,2,1,1,1,18,7,53,1,1,5,29,3,5,0,8,373,46.6,1,3,2,7,3,0,7,0,30,5,30:05:00,16,5,10,1,60,312,5.2,2,29,66,2.3,1,29,20,246,1,1,8.5,12.3,69,92.03,13,5,38.5,2,2,100,2,1,2,1,8,5,47,3,2,2,10,8,8,0,6,302,50.3,3,1,-2
11/23/14 20:30,2014,12,DAL,NYG,AWAY,31,28,59,MetLife Stadium,Artificial,51,58,2,48,-4,3,7,14,7,0,24,53,24:53:00,18,5,13,0,53,385,7.3,4,25,119,4.8,0,26,18,266,4,0,10.2,14.8,69.2,141.99,10,4,40,0,0,0,2,2,1,1,113,7,63,1,1,2,9,6,8,0,4,195,48.8,1,1,0,7,14,0,7,0,35,7,35:07:00,27,5,19,3,74,417,5.6,4,32,89,2.8,1,40,29,328,3,1,8.2,11.3,72.5,111.25,16,11,68.8,1,0,0,4,3,3,3,-1,5,30,0,0,2,10,3,1,0,4,220,55,1,1,0
11/24/14 19:00,2014,12,NYJ,BUF,AWAY,3,38,41,Ralph Wilson Stadium,Artificial,68,70,0,42,2,3,0,0,0,0,29,6,29:06:00,11,4,6,1,57,218,3.8,0,19,92,4.8,0,31,17,126,0,1,4.1,7.4,54.8,51.28,15,3,20,1,1,100,1,0,1,0,42,9,60,0,0,7,39,6,2,0,8,311,38.9,1,0,-1,7,7,17,7,0,30,54,30:54:00,21,5,14,2,62,336,5.4,5,29,116,4,2,32,24,220,2,0,6.9,9.2,75,114.06,13,7,53.8,1,0,0,3,3,3,3,39,4,24,0,0,1,10,9,9,0,4,186,46.5,0,1,1
11/24/14 20:30,2014,12,BAL,NO,AWAY,34,27,61,Mercedes-Benz Superdome,Dome,63,58,9,50,3,7,7,10,10,0,30,15,30:15:00,23,12,9,2,57,449,7.9,4,32,215,6.7,2,24,18,234,1,0,9.8,13,75,119.1,13,9,69.2,0,0,0,4,2,1,0,44,6,42,1,1,1,9,8,6,0,2,126,63,1,1,0,7,10,0,10,0,29,45,29:45:00,26,3,20,3,70,525,7.5,3,21,126,6,0,45,35,399,3,1,8.9,11.4,77.8,116.57,12,5,41.7,1,0,0,5,2,4,2,7,5,50,1,0,4,21,3,6,0,3,146,48.7,1,1,0
11/27/14 12:30,2014,13,CHI,DET,AWAY,17,34,51,Ford Field,Dome,68,70,0,46,7,14,0,3,0,0,26,35,26:35:00,18,0,16,2,59,269,4.6,2,8,13,1.6,0,48,31,256,2,2,5.3,8.3,64.6,74.65,12,5,41.7,0,0,0,4,2,2,2,25,5,41,0,0,3,24,5,4,0,6,288,48,2,1,-1,3,21,0,10,0,33,25,33:25:00,28,7,19,2,70,474,6.8,4,23,91,4,2,45,34,383,2,0,8.5,11.3,75.6,115.32,12,5,41.7,2,1,50,4,3,3,3,14,5,38,2,1,2,7,8,6,0,3,153,51,1,2,1
11/27/14 16:30,2014,13,PHI,DAL,AWAY,33,10,43,AT&T Stadium,Dome,70,50,0,56,3,14,9,7,3,0,30,25,30:25:00,26,14,9,3,75,464,6.2,3,45,256,5.7,2,29,20,208,1,0,7.2,10.4,69,100.93,15,8,53.3,0,0,0,5,1,2,1,55,4,20,2,1,1,9,5,8,0,3,147,49,1,3,2,0,7,3,0,0,29,35,29:35:00,16,4,10,2,58,267,4.6,1,25,93,3.7,1,29,18,174,0,2,6,9.7,62.1,50.07,12,4,33.3,1,0,0,2,1,1,1,0,6,42,1,1,4,25,1,6,0,5,228,45.6,3,1,-2
11/27/14 20:30,2014,13,SEA,SF,AWAY,19,3,22,Levi's Stadium,,68,45,0,40,1,7,6,3,3,0,35,19,35:19:00,16,5,10,1,60,379,6.3,1,34,157,4.6,0,22,15,222,1,0,10.1,14.8,68.2,116.1,14,5,35.7,1,0,0,5,1,3,1,35,14,105,3,0,4,14,5,7,0,4,178,44.5,0,3,3,0,0,3,0,0,24,41,24:41:00,16,3,8,5,51,164,3.2,0,18,64,3.6,0,29,16,100,0,2,3.4,6.2,55.2,33.69,11,4,36.4,0,0,0,1,0,0,0,12,3,20,1,1,4,21,5,7,0,5,238,47.6,3,0,-3
11/30/14 13:00,2014,13,CAR,MIN,AWAY,13,31,44,TCF Bank Stadium,,12,50,17,41,2,3,3,7,0,0,35,48,35:48:00,23,12,10,1,72,348,4.8,1,33,178,5.4,0,35,18,170,1,1,4.9,9.4,51.4,62.8,16,7,43.8,1,1,100,2,0,0,0,0,4,35,0,0,4,24,2,4,0,6,146,24.3,1,0,-1,14,14,0,3,0,24,12,24:12:00,12,3,8,1,48,210,4.4,4,24,92,3.8,0,21,15,118,2,0,5.6,7.9,71.4,116.77,11,4,36.4,0,0,0,2,2,1,1,141,5,25,2,0,3,20,5,8,0,6,251,41.8,0,1,1
11/30/14 13:00,2014,13,CIN,TB,AWAY,14,13,27,Raymond James Stadium,Grass,77,54,7,44,-6,0,7,7,0,0,30,37,30:37:00,19,7,10,2,58,288,5,2,28,112,4,1,28,20,176,1,3,6.3,8.8,71.4,60.12,11,5,45.5,0,0,0,2,2,1,1,2,10,73,0,0,2,11,4,5,0,6,289,48.2,3,1,-2,3,7,0,3,0,29,23,29:23:00,14,4,7,3,55,263,4.8,1,25,75,3,1,29,15,188,0,1,6.5,12.5,51.7,57.83,11,2,18.2,1,0,0,3,1,2,1,75,13,94,2,0,1,2,4,7,0,6,249,41.5,1,3,2
11/30/14 13:00,2014,13,CLE,BUF,AWAY,10,26,36,Ralph Wilson Stadium,Artificial,57,61,17,42,3,3,0,0,7,0,29,5,29:05:00,19,4,13,2,66,315,4.8,1,26,74,2.8,1,38,23,241,0,2,6.3,10.5,60.5,57.02,12,3,25,1,0,0,3,1,1,0,19,10,76,2,1,2,14,2,4,0,6,254,42.3,3,2,-1,0,0,14,12,0,30,55,30:55:00,15,2,9,4,62,287,4.6,2,30,106,3.5,0,31,17,181,1,2,5.8,10.6,54.8,55.98,15,2,13.3,2,2,100,5,1,1,1,103,6,45,1,0,1,9,6,5,0,5,229,45.8,2,3,1
11/30/14 13:00,2014,13,NO,PIT,AWAY,35,32,67,Heinz Field,Grass,63,55,15,54,4,0,14,14,7,0,26,1,26:01:00,20,5,13,2,54,393,7.3,5,26,143,5.5,0,27,19,250,5,0,9.3,13.2,70.4,138.89,10,4,40,0,0,0,4,4,2,2,6,11,77,0,0,1,7,3,0,0,6,291,48.5,0,2,2,3,3,7,19,0,33,59,33:59:00,36,6,25,5,82,538,6.6,3,23,103,4.5,1,58,32,435,2,2,7.5,13.6,55.2,76.44,14,6,42.9,1,0,0,4,3,3,3,15,5,28,0,0,1,0,3,3,0,2,75,37.5,2,0,-2
11/30/14 13:00,2014,13,NYG,JAX,AWAY,24,25,49,EverBank Field,Artificial,71,50,5,44,-3,0,21,0,3,0,34,39,34:39:00,22,8,14,0,73,329,4.5,3,35,116,3.3,2,34,24,213,1,0,6.3,8.9,70.6,96.81,15,7,46.7,0,0,0,4,3,2,2,48,6,40,3,3,4,34,8,9,0,5,259,51.8,3,0,-3,0,3,13,9,0,25,21,25:21:00,18,6,10,2,64,258,4,3,22,118,5.4,0,35,21,140,1,0,4,6.7,60,78.27,12,3,25,0,0,0,2,0,2,0,61,7,49,0,0,7,54,4,6,0,7,367,52.4,0,3,3
11/30/14 13:00,2014,13,OAK,STL,AWAY,0,52,52,Edward Jones Dome,Dome,70,50,0,43,6,0,0,0,0,0,36,56,36:56:00,17,2,12,3,75,244,3.3,0,21,61,2.9,0,48,29,183,0,3,3.8,6.3,60.4,42.27,18,4,22.2,1,0,0,0,0,0,0,4,8,73,3,2,6,47,2,6,0,8,353,44.1,5,0,-5,21,17,0,14,0,23,4,23:04,17,6,9,2,49,348,7.1,7,26,172,6.6,4,22,13,176,2,0,8,13.5,59.1,114.96,8,1,12.5,0,0,0,5,4,3,3,93,8,60,2,0,1,7,7,7,0,6,275,45.8,0,5,5
11/30/14 13:00,2014,13,SD,BAL,AWAY,34,33,67,M&T Bank Stadium,Artificial,54,0,8,46,6,7,3,3,21,0,29,49,29:49:00,31,5,20,6,65,440,6.8,4,18,64,3.6,1,45,34,376,3,1,8.4,11.1,75.6,112.82,11,9,81.8,0,0,0,5,3,1,1,0,8,91,1,1,2,7,0,4,0,1,54,54,2,0,-2,10,6,7,10,0,30,11,30:11:00,24,6,13,5,63,350,5.6,3,32,125,3.9,1,31,19,225,2,0,7.3,11.8,61.3,104.91,12,7,58.3,0,0,0,7,3,2,1,10,14,98,1,0,0,0,5,4,0,1,39,39,0,2,2
11/30/14 13:00,2014,13,TEN,HOU,AWAY,21,45,66,Reliant Stadium,Dome,76,63,12,43,7,0,0,14,7,0,26,44,26:44:00,19,6,10,3,56,320,5.7,3,22,83,3.8,0,31,19,237,2,3,7.6,12.5,61.3,66.94,9,3,33.3,0,0,0,1,0,0,0,83,6,66,1,1,3,38,3,7,0,5,226,45.2,4,1,-3,14,10,7,14,0,33,16,33:16:00,24,5,18,1,69,457,6.6,6,36,99,2.8,0,33,24,358,6,0,10.8,14.9,72.7,147.47,17,11,64.7,1,1,100,5,4,4,4,134,5,40,1,1,0,0,9,5,0,3,137,45.7,1,4,3
11/30/14 13:00,2014,13,WAS,IND,AWAY,27,49,76,Lucas Oil Stadium,Dome,63,69,25,48,8,3,7,14,3,0,36,5,36:05:00,24,4,15,5,74,425,5.7,3,21,84,4,0,47,31,341,3,0,7.3,11,66,108.55,15,5,33.3,2,0,0,5,2,1,0,24,10,78,5,1,6,51,2,2,0,6,279,46.5,1,3,2,7,14,21,7,0,23,55,23:55,19,4,14,1,49,487,9.9,7,21,126,6,1,27,19,361,5,1,13.4,19,70.4,136.96,8,5,62.5,0,0,0,1,1,1,1,46,10,94,3,2,1,9,9,6,0,3,138,46,3,1,-2
11/30/14 16:05,2014,13,ARI,ATL,AWAY,18,29,47,Georgia Dome,Dome,70,50,0,46,-2,0,10,0,8,0,22,57,22:57,18,1,15,2,50,329,6.6,2,11,35,3.2,0,39,24,294,1,2,7.5,12.2,61.5,71.96,7,1,14.3,0,0,0,1,1,1,1,102,5,34,1,1,0,0,3,4,0,5,242,48.4,3,1,-2,17,3,3,6,0,37,3,37:03:00,22,4,16,2,76,500,6.6,2,34,142,4.2,0,41,30,358,2,1,8.7,11.9,73.2,105.54,16,7,43.8,1,1,100,5,1,3,1,119,9,76,0,0,1,3,8,0,0,3,159,53,1,3,2
11/30/14 16:25,2014,13,NE,GB,AWAY,21,26,47,Lambeau Field,Grass,28,60,14,58,2,0,14,0,7,0,23,25,23:25,20,5,14,1,54,320,5.9,3,18,84,4.7,1,35,22,236,2,0,6.7,10.7,62.9,101.61,10,4,40,1,1,100,3,3,2,2,3,4,25,0,0,1,9,5,5,0,4,148,37,0,0,0,13,10,0,3,0,36,35,36:35:00,24,6,16,2,70,478,6.8,2,29,130,4.5,0,38,24,348,2,0,9.2,14.5,63.2,110.42,17,10,58.8,0,0,0,4,0,1,0,0,4,22,2,0,3,20,6,0,0,1,38,38,0,0,0
11/30/14 20:30,2014,13,DEN,KC,AWAY,29,16,45,Arrowhead Stadium,Grass,27,48,18,49,1,14,6,3,6,0,38,47,38:47:00,21,9,11,1,80,388,4.8,2,45,214,4.8,0,34,17,174,2,0,5.1,10.2,50,84.68,21,9,42.9,2,2,100,7,1,2,0,44,5,32,1,1,1,5,12,7,0,4,139,34.8,1,3,2,0,7,3,6,0,21,13,21:13,11,2,8,1,44,151,3.4,2,15,41,2.7,0,23,15,110,2,1,4.8,7.3,65.2,87.23,9,1,11.1,2,1,50,1,1,0,0,0,5,35,2,2,6,43,1,7,0,5,218,43.6,3,1,-2
12/1/14 20:30,2014,13,MIA,NYJ,AWAY,16,13,29,MetLife Stadium,Artificial,42,75,6,42,-7,0,3,3,10,0,27,25,27:25:00,16,5,9,2,55,291,5.3,1,18,74,4.1,1,35,25,217,0,1,6.2,8.7,71.4,75.54,13,5,38.5,0,0,0,2,1,1,1,-4,3,20,0,0,2,18,5,9,0,4,216,54,1,1,0,7,3,3,0,0,32,35,32:35:00,18,13,5,0,64,326,5.1,1,49,277,5.7,1,13,7,49,0,1,3.8,7,53.8,30.61,15,7,46.7,0,0,0,1,0,0,0,37,7,57,1,0,2,16,6,4,0,4,109,27.2,1,1,0
12/4/14 20:25,2014,14,DAL,CHI,AWAY,41,28,69,Soldier Field,Grass,35,62,5,51,-4,0,14,21,6,0,32,28,32:28:00,21,7,13,1,62,397,6.4,5,35,194,5.5,2,26,21,203,3,0,7.8,9.7,80.8,137.66,14,7,50,2,2,100,6,4,2,1,1,8,97,0,0,1,2,3,2,0,2,75,37.5,0,2,2,0,7,0,21,0,27,32,27:32:00,23,5,14,4,61,376,6.2,4,15,35,2.3,2,46,32,341,2,1,7.4,10.7,69.6,96.38,10,2,20,3,3,100,4,3,3,2,4,9,54,1,1,0,0,2,3,0,4,134,33.5,2,0,-2
12/7/14 13:00,2014,14,BAL,MIA,AWAY,28,13,41,Sun Life Stadium,Grass,76,68,10,45,3,0,7,7,14,0,30,18,30:18:00,26,11,15,0,65,447,6.9,4,31,183,5.9,2,33,25,264,2,1,8,10.6,75.8,106.12,12,5,41.7,1,1,100,5,4,3,3,8,7,36,0,0,1,5,9,7,0,4,181,45.2,1,0,-1,10,0,0,3,0,29,42,29:42:00,16,5,10,1,55,249,4.5,1,16,63,3.9,0,33,23,186,1,0,5.6,8.1,69.7,93.75,12,4,33.3,1,0,0,2,1,2,1,12,6,30,2,0,6,41,1,3,0,5,257,51.4,0,1,1
12/7/14 13:00,2014,14,CAR,NO,AWAY,41,10,51,Mercedes-Benz Superdome,Dome,55,66,9,50,9,17,7,14,3,0,36,0,36:00:00,24,11,11,2,73,497,6.8,5,40,271,6.8,2,33,21,226,3,0,6.8,10.8,63.6,113.95,15,7,46.7,0,0,0,5,3,0,0,7,6,55,2,0,0,0,6,4,0,4,158,39.5,0,2,2,0,3,0,7,0,24,0,24:00:00,18,7,11,0,68,310,4.6,1,17,92,5.4,0,49,29,218,1,1,4.4,7.5,59.2,68.24,14,5,35.7,2,1,50,3,1,1,1,68,4,30,1,1,2,17,0,3,0,5,220,44,2,0,-2
12/7/14 13:00,2014,14,HOU,JAX,AWAY,27,13,40,EverBank Field,Artificial,61,60,15,42,-6,3,7,7,10,0,32,29,32:29:00,19,9,7,3,63,304,4.8,3,42,173,4.1,3,19,13,131,0,0,6.9,10.1,68.4,87.83,14,3,21.4,2,2,100,3,3,3,3,27,7,64,1,0,2,4,9,6,0,5,238,47.6,0,1,1,7,6,0,0,0,27,31,27:31:00,17,4,10,3,66,262,4,1,22,74,3.4,0,40,20,188,1,1,4.7,9.4,50,61.25,15,5,33.3,2,0,0,3,1,1,1,15,6,40,0,0,4,17,4,6,0,4,193,48.2,1,0,-1
