Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential
9/29/1985,1985,4,GNB,STL,AWAY,28,43,71,,Grass,,,,47,8,0,0,7,21,0,26,2,26:02:00,24,,,,66,454,6.88,,25,216,8.64,,38,22,238,,2,6.26,10.82,57.89,,,,,,,,,,,,14,4,46,4,1,3,27,,,,5,130,26,3,1,-2,0,19,14,10,0,33,58,33:58:00,24,,,,72,397,5.51,,32,164,5.13,,38,20,233,,0,6.13,11.65,52.63,,,,,,,,,,,,20,8,60,1,1,2,16,,,,4,196,49,1,3,2
9/29/1985,1985,4,IND,NYJ,AWAY,20,25,45,,Artificial,,,,39,10,0,10,7,3,0,29,30,29:30:00,17,,,,61,320,5.25,,29,103,3.55,,30,17,217,,1,7.23,12.76,56.67,,,,,,,,,,,,13,2,15,3,0,2,13,,,,2,82,41,1,1,0,6,12,7,0,0,30,30,30:30:00,23,,,,70,392,5.6,,40,165,4.13,,30,20,227,,0,7.57,11.35,66.67,,,,,,,,,,,,0,8,53,3,1,0,0,,,,1,51,51,1,1,0
9/29/1985,1985,4,OAK,NWE,AWAY,35,20,55,,Artificial,,,,43,1,14,0,7,14,0,28,53,28:53:00,15,,,,68,296,4.35,,38,144,3.79,,27,10,152,,1,5.63,15.2,37.04,,,,,,,,,,,,176,7,77,3,1,3,10,,,,10,410,41,2,4,2,10,10,0,0,0,31,7,31:07:00,13,,,,70,287,4.1,,32,97,3.03,,36,13,190,,3,5.28,14.62,36.11,,,,,,,,,,,,36,6,35,1,1,2,12,,,,9,396,44,4,2,-2
9/29/1985,1985,4,MIA,DEN,AWAY,30,26,56,,Grass,,,,46,0,7,13,7,3,0,29,59,29:59:00,19,,,,68,418,6.15,,22,53,2.41,,43,25,365,,0,8.49,14.6,58.14,,,,,,,,,,,,31,4,41,1,1,3,24,,,,7,315,45,1,2,1,7,10,6,3,0,30,1,30:01:00,23,,,,72,395,5.49,,31,169,5.45,,38,18,226,,1,5.95,12.56,47.37,,,,,,,,,,,,57,9,93,2,1,3,25,,,,8,328,41,2,1,-1
9/29/1985,1985,4,MIN,BUF,AWAY,27,20,47,,Artificial,,,,41,-3,7,13,0,7,0,28,2,28:02:00,19,,,,60,338,5.63,,34,171,5.03,,23,15,167,,1,7.26,11.13,65.22,,,,,,,,,,,,116,11,78,1,0,3,11,,,,4,176,44,1,2,1,0,3,10,7,0,31,58,31:58:00,20,,,,68,277,4.07,,31,115,3.71,,33,18,162,,2,4.91,9,54.55,,,,,,,,,,,,55,7,55,0,0,4,38,,,,5,200,40,2,1,-1
9/29/1985,1985,4,NOR,SFO,AWAY,20,17,37,,Grass,,,,45.5,16,0,10,3,7,0,34,12,34:12:00,19,,,,77,354,4.6,,41,175,4.27,,30,15,179,,2,5.97,11.93,50,,,,,,,,,,,,41,6,44,3,1,6,39,,,,6,222,37,3,3,0,0,7,3,7,0,25,48,25:48:00,15,,,,54,231,4.28,,27,150,5.56,,26,12,81,,2,3.12,6.75,46.15,,,,,,,,,,,,26,8,56,1,1,1,10,,,,8,320,40,3,3,0
9/29/1985,1985,4,NYG,PHI,AWAY,16,10,26,,Artificial,,,,36.5,-4.5,0,0,10,0,6,33,18,33:18:00,21,,,,78,338,4.33,,43,140,3.26,,28,14,198,,1,7.07,14.14,50,,,,,,,,,,,,32,7,86,5,2,7,52,,,,6,264,44,3,1,-2,0,0,3,7,0,27,37,27:37:00,11,,,,59,168,2.85,,33,114,3.45,,22,9,54,,1,2.45,6,40.91,,,,,,,,,,,,3,6,45,1,0,4,30,,,,10,350,35,1,3,2
9/29/1985,1985,4,SEA,KAN,AWAY,7,28,35,,Artificial,,,,46,-2,0,0,7,0,0,31,41,31:41:00,21,,,,87,369,4.24,,23,68,2.96,,61,27,301,,5,4.93,11.15,44.26,,,,,,,,,,,,163,8,72,4,2,3,28,,,,5,185,37,7,4,-3,14,7,7,0,0,28,19,28:19:00,10,,,,55,165,3,,33,77,2.33,,22,8,88,,3,4,11,36.36,,,,,,,,,,,,101,4,30,1,1,0,0,,,,9,378,42,4,7,3
9/29/1985,1985,4,TAM,DET,AWAY,9,30,39,,Dome,,,,43,4,3,3,3,0,0,33,18,33:18:00,19,,,,65,277,4.26,,30,119,3.97,,31,19,158,,1,5.1,8.32,61.29,,,,,,,,,,,,20,8,50,4,3,4,29,,,,4,164,41,4,1,-3,0,10,6,14,0,26,42,26:42:00,18,,,,59,315,5.34,,24,94,3.92,,31,19,221,,0,7.13,11.63,61.29,,,,,,,,,,,,35,7,34,2,1,4,35,,,,4,184,46,1,4,3
9/29/1985,1985,4,WAS,CHI,AWAY,10,45,55,,Grass,,,,42,6,7,3,0,0,0,34,25,34:25:00,19,,,,77,376,4.88,,35,192,5.49,,39,21,184,,2,4.72,8.76,53.85,,,,,,,,,,,,39,10,85,1,1,3,14,,,,5,130,26,3,1,-2,0,31,7,7,0,25,35,25:35:00,16,,,,47,250,5.32,,22,91,4.14,,21,14,159,,1,7.57,11.36,66.67,,,,,,,,,,,,100,6,50,0,0,4,25,,,,5,205,41,1,3,2
9/30/1985,1985,4,CIN,PIT,AWAY,37,24,61,,Artificial,,,,46.5,7,0,14,7,16,0,28,0,28:00:00,23,,,,70,366,5.23,,38,222,5.84,,28,19,144,,1,5.14,7.58,67.86,,,,,,,,,,,,37,4,20,2,1,4,34,,,,5,235,47,2,3,1,0,10,14,0,0,32,0,32:00:00,27,,,,74,453,6.12,,27,113,4.19,,44,26,340,,2,7.73,13.08,59.09,,,,,,,,,,,,28,10,80,1,1,3,40,,,,6,234,39,3,2,-1
10/6/1985,1985,5,BUF,IND,AWAY,17,49,66,,Dome,,,,40,3.5,7,3,0,7,0,23,52,23:52:00,15,,,,54,252,4.67,,19,68,3.58,,35,14,184,,2,5.26,13.14,40,,,,,,,,,,,,15,8,54,2,1,0,0,,,,5,185,37,3,1,-2,7,21,14,7,0,36,8,36:08:00,28,,,,76,464,6.11,,49,281,5.73,,25,14,183,,1,7.32,13.07,56,,,,,,,,,,,,24,7,60,0,0,2,18,,,,3,135,45,1,3,2
10/6/1985,1985,5,CHI,TAM,AWAY,27,19,46,,Grass,,,,44,-8.5,0,3,10,14,0,32,9,32:09:00,22,,,,66,433,6.56,,32,147,4.59,,34,22,286,,2,8.41,13,64.71,,,,,,,,,,,,37,9,67,2,1,0,0,,,,4,216,54,3,3,0,0,12,0,7,0,27,51,27:51:00,19,,,,64,373,5.83,,20,27,1.35,,43,23,346,,2,8.05,15.04,53.49,,,,,,,,,,,,39,5,40,3,1,1,6,,,,4,176,44,3,3,0
10/6/1985,1985,5,DAL,NYG,AWAY,30,29,59,,Artificial,,,,38,1.5,7,7,7,9,0,34,37,34:37:00,27,,,,84,423,5.04,,34,106,3.12,,46,31,317,,4,6.89,10.23,67.39,,,,,,,,,,,,6,3,30,2,0,4,29,,,,3,123,41,4,5,1,3,3,20,3,0,25,23,25:23:00,19,,,,65,473,7.28,,26,70,2.69,,36,18,403,,2,11.19,22.39,50,,,,,,,,,,,,40,4,38,4,3,3,25,,,,2,76,38,5,4,-1
10/6/1985,1985,5,DET,GNB,AWAY,10,43,53,,Grass,,,,44.5,4.5,3,0,0,7,0,25,12,25:12:00,19,,,,57,373,6.54,,16,56,3.5,,40,27,317,,2,7.93,11.74,67.5,,,,,,,,,,,,21,7,45,6,4,1,10,,,,2,80,40,6,1,-5,7,13,23,0,0,34,48,34:48:00,30,,,,79,512,6.48,,47,285,6.06,,28,17,227,,0,8.11,13.35,60.71,,,,,,,,,,,,30,5,34,7,1,4,40,,,,5,200,40,1,6,5
10/6/1985,1985,5,HOU,DEN,AWAY,20,31,51,,Grass,,,,43,10,0,3,10,7,0,29,43,29:43:00,18,,,,62,321,5.18,,28,120,4.29,,32,19,201,,0,6.28,10.58,59.38,,,,,,,,,,,,40,15,188,0,0,2,15,,,,7,315,45,0,3,3,10,7,14,0,0,30,17,30:17:00,31,,,,76,362,4.76,,37,121,3.27,,35,17,241,,3,6.89,14.18,48.57,,,,,,,,,,,,51,4,30,3,0,4,36,,,,2,94,47,3,0,-3
10/6/1985,1985,5,KAN,OAK,AWAY,10,19,29,,Grass,,,,41,3,3,0,0,7,0,26,0,26:00:00,14,,,,53,262,4.94,,22,81,3.68,,28,14,181,,1,6.46,12.93,50,,,,,,,,,,,,18,4,40,0,0,3,21,,,,8,328,41,1,0,-1,0,10,3,6,0,34,0,34:00:00,17,,,,69,361,5.23,,34,141,4.15,,29,18,220,,0,7.59,12.22,62.07,,,,,,,,,,,,66,9,55,0,0,6,50,,,,6,252,42,0,1,1
10/6/1985,1985,5,MIN,STL,AWAY,10,13,23,,Grass,,,,42,7,0,0,7,3,0,31,36,31:36:00,25,,,,66,306,4.64,,29,134,4.62,,36,21,172,,0,4.78,8.19,58.33,,,,,,,,,,,,20,2,13,2,1,1,14,,,,3,138,46,1,1,0,0,6,7,0,0,28,24,28:24:00,14,,,,52,188,3.62,,28,58,2.07,,20,14,130,,0,6.5,9.29,70,,,,,,,,,,,,75,7,45,2,1,4,24,,,,3,144,48,1,1,0
10/6/1985,1985,5,NWE,CLE,AWAY,20,24,44,,Grass,,,,37,3.5,0,13,7,0,0,25,34,25:34:00,18,,,,63,400,6.35,,25,109,4.36,,38,20,291,,1,7.66,14.55,52.63,,,,,,,,,,,,57,7,45,2,2,0,0,,,,4,180,45,3,5,2,7,7,3,7,0,34,26,34:26:00,28,,,,78,447,5.73,,41,146,3.56,,35,21,301,,2,8.6,14.33,60,,,,,,,,,,,,20,1,5,3,3,2,13,,,,2,66,33,5,3,-2
10/6/1985,1985,5,NYJ,CIN,AWAY,29,20,49,,Artificial,,,,49,3.5,7,7,12,3,0,29,33,29:33:00,21,,,,61,255,4.18,,30,77,2.57,,28,19,178,,1,6.36,9.37,67.86,,,,,,,,,,,,195,13,100,0,0,3,33,,,,3,87,29,1,1,0,7,6,0,7,0,30,27,30:27:00,25,,,,64,301,4.7,,26,89,3.42,,34,18,212,,1,6.24,11.78,52.94,,,,,,,,,,,,27,16,123,0,0,4,33,,,,2,76,38,1,1,0
10/6/1985,1985,5,PHI,NOR,AWAY,21,23,44,,Dome,,,,35.5,3,0,7,0,14,0,30,59,30:59:00,24,,,,76,363,4.78,,25,107,4.28,,47,25,256,,4,5.45,10.24,53.19,,,,,,,,,,,,28,7,44,1,1,4,29,,,,4,152,38,5,2,-3,10,10,0,3,0,29,1,29:01:00,12,,,,51,217,4.25,,24,71,2.96,,24,15,146,,1,6.08,9.73,62.5,,,,,,,,,,,,68,14,107,2,1,3,24,,,,5,255,51,2,5,3
10/6/1985,1985,5,PIT,MIA,AWAY,20,24,44,,Grass,,,,47.5,7,0,17,0,3,0,25,38,25:38:00,15,,,,63,282,4.48,,30,137,4.57,,33,14,145,,1,4.39,10.36,42.42,,,,,,,,,,,,9,1,10,3,0,0,0,,,,8,312,39,1,4,3,7,7,3,7,0,34,22,34:22:00,24,,,,74,399,5.39,,29,122,4.21,,45,27,277,,3,6.16,10.26,60,,,,,,,,,,,,33,4,62,1,1,0,0,,,,4,176,44,4,1,-3
10/6/1985,1985,5,SDG,SEA,AWAY,21,26,47,,Dome,,,,47,14,0,7,0,14,0,28,42,28:42:00,20,,,,61,345,5.66,,21,40,1.9,,35,26,305,,3,8.71,11.73,74.29,,,,,,,,,,,,19,8,91,3,2,5,44,,,,7,315,45,5,1,-4,3,3,7,13,0,31,18,31:18:00,17,,,,70,253,3.61,,39,108,2.77,,26,16,145,,0,5.58,9.06,61.54,,,,,,,,,,,,57,4,25,3,1,5,39,,,,7,280,40,1,5,4
10/6/1985,1985,5,SFO,ATL,AWAY,38,17,55,,Grass,,,,47.5,-12,7,3,7,21,0,29,5,29:05:00,30,,,,83,499,6.01,,19,79,4.16,,57,37,420,,0,7.37,11.35,64.91,,,,,,,,,,,,0,8,60,1,0,7,64,,,,4,144,36,0,2,2,0,3,0,14,0,30,55,30:55:00,22,,,,64,386,6.03,,18,115,6.39,,45,31,271,,0,6.02,8.74,68.89,,,,,,,,,,,,6,6,45,2,2,1,9,,,,6,234,39,2,0,-2
10/7/1985,1985,5,STL,WAS,AWAY,10,27,37,,Grass,,,,48.5,0,0,3,0,7,0,24,16,24:16:00,17,,,,55,310,5.64,,15,95,6.33,,38,20,215,,5,5.66,10.75,52.63,,,,,,,,,,,,11,5,40,2,1,2,16,,,,4,156,39,6,2,-4,10,7,3,7,0,35,44,35:44:00,17,,,,72,305,4.24,,48,238,4.96,,20,11,67,,0,3.35,6.09,55,,,,,,,,,,,,54,2,19,3,2,4,28,,,,4,188,47,2,6,4
10/13/1985,1985,6,ATL,SEA,AWAY,26,30,56,,Dome,,,,48,14,0,6,3,17,0,34,7,34:07:00,20,,,,66,350,5.3,,35,163,4.66,,27,14,187,,1,6.93,13.36,51.85,,,,,,,,,,,,36,8,70,2,0,4,47,,,,4,164,41,1,3,2,7,0,7,16,0,25,53,25:53:00,22,,,,69,421,6.1,,16,63,3.94,,51,33,358,,1,7.02,10.85,64.71,,,,,,,,,,,,31,9,83,2,2,2,22,,,,4,156,39,3,1,-2
10/13/1985,1985,6,BUF,NWE,AWAY,3,14,17,,Artificial,,,,44,10.5,0,3,0,0,0,27,44,27:44:00,13,,,,58,162,2.79,,23,72,3.13,,31,12,90,,2,2.9,7.5,38.71,,,,,,,,,,,,31,8,76,3,2,4,29,,,,8,280,35,4,4,0,0,0,7,7,0,32,16,32:16:00,18,,,,64,400,6.25,,25,82,3.28,,35,23,318,,2,9.09,13.83,65.71,,,,,,,,,,,,67,9,87,3,2,4,24,,,,6,228,38,4,4,0
10/13/1985,1985,6,CHI,SFO,AWAY,26,10,36,,Grass,,,,45,5,13,3,0,10,0,36,37,36:37:00,22,,,,77,372,4.83,,39,189,4.85,,31,18,183,,1,5.9,10.17,58.06,,,,,,,,,,,,38,7,45,1,0,7,44,,,,3,135,45,1,2,1,0,10,0,0,0,23,23,23:23:00,11,,,,42,183,4.36,,12,67,5.58,,29,17,116,,0,4,6.82,58.62,,,,,,,,,,,,44,13,94,4,2,1,3,,,,7,329,47,2,1,-1
10/13/1985,1985,6,CLE,HOU,AWAY,21,6,27,,Dome,,,,38,-2,0,0,14,7,0,27,47,27:47:00,13,,,,65,360,5.54,,39,152,3.9,,19,8,208,,1,10.95,26,42.11,,,,,,,,,,,,86,5,35,4,3,7,41,,,,5,220,44,4,2,-2,3,3,0,0,0,32,13,32:13:00,14,,,,61,190,3.11,,34,123,3.62,,27,15,67,,2,2.48,4.47,55.56,,,,,,,,,,,,24,5,35,1,0,0,0,,,,8,392,49,2,4,2
10/13/1985,1985,6,DEN,IND,AWAY,15,10,25,,Dome,,,,48,-6.5,6,3,3,3,0,33,36,33:36:00,20,,,,75,351,4.68,,36,128,3.56,,36,17,223,,1,6.19,13.12,47.22,,,,,,,,,,,,69,3,20,2,0,3,23,,,,5,200,40,1,3,2,0,3,0,7,0,26,24,26:24:00,12,,,,60,237,3.95,,28,120,4.29,,30,14,117,,1,3.9,8.36,46.67,,,,,,,,,,,,42,3,20,2,2,2,16,,,,5,280,56,3,1,-2
10/13/1985,1985,6,DET,WAS,AWAY,3,24,27,,Grass,,,,43.5,9.5,3,0,0,0,0,19,6,19:06:00,8,,,,44,226,5.14,,12,28,2.33,,29,13,198,,2,6.83,15.23,44.83,,,,,,,,,,,,0,6,35,3,2,3,30,,,,4,184,46,4,0,-4,3,14,7,0,0,40,54,40:54:00,23,,,,76,291,3.83,,44,168,3.82,,26,18,123,,0,4.73,6.83,69.23,,,,,,,,,,,,47,1,5,0,0,6,15,,,,4,164,41,0,4,4
10/13/1985,1985,6,KAN,SDG,AWAY,20,31,51,,Grass,,,,47,-4,3,14,3,0,0,26,35,26:35:00,14,,,,60,325,5.42,,15,48,3.2,,40,25,277,,2,6.93,11.08,62.5,,,,,,,,,,,,32,7,62,5,1,5,33,,,,6,216,36,3,3,0,0,17,0,14,0,33,25,33:25:00,22,,,,71,350,4.93,,31,63,2.03,,36,26,287,,0,7.97,11.04,72.22,,,,,,,,,,,,49,6,40,6,3,4,33,,,,6,252,42,3,3,0
10/13/1985,1985,6,STL,TAM,AWAY,31,27,58,,Grass,,,,39.5,-7,0,14,10,7,0,34,20,34:20:00,14,,,,59,282,4.78,,35,134,3.83,,23,16,148,,1,6.43,9.25,69.57,,,,,,,,,,,,168,11,94,4,3,1,10,,,,8,408,51,4,5,1,7,13,0,7,0,25,40,25:40:00,15,,,,66,210,3.18,,25,59,2.36,,34,14,151,,4,4.44,10.79,41.18,,,,,,,,,,,,45,1,5,1,1,7,47,,,,9,414,46,5,4,-1
10/13/1985,1985,6,MIN,GNB,AWAY,17,20,37,,Grass,,,,47,4,0,7,7,3,0,29,8,29:08:00,18,,,,68,285,4.19,,28,62,2.21,,37,20,223,,2,6.03,11.15,54.05,,,,,,,,,,,,24,3,20,3,1,3,21,,,,5,220,44,3,3,0,0,7,7,6,0,30,52,30:52:00,18,,,,65,280,4.31,,32,135,4.22,,31,15,145,,2,4.68,9.67,48.39,,,,,,,,,,,,17,7,45,1,1,2,14,,,,6,258,43,3,3,0
10/13/1985,1985,6,NOR,OAK,AWAY,13,23,36,,Grass,,,,40,9,0,7,3,3,0,30,44,30:44:00,15,,,,68,277,4.07,,32,114,3.56,,32,15,163,,2,5.09,10.87,46.88,,,,,,,,,,,,0,7,61,2,2,4,33,,,,7,301,43,4,1,-3,7,7,0,9,0,29,16,29:16:00,16,,,,69,278,4.03,,33,113,3.42,,32,15,165,,0,5.16,11,46.88,,,,,,,,,,,,74,9,66,1,1,4,38,,,,10,440,44,1,4,3
10/13/1985,1985,6,NYG,CIN,AWAY,30,35,65,,Artificial,,,,48.5,-2,0,3,17,10,0,32,38,32:38:00,34,,,,83,470,5.66,,15,27,1.8,,62,40,443,,2,7.15,11.08,64.52,,,,,,,,,,,,56,5,92,3,2,6,55,,,,3,126,42,4,0,-4,14,7,7,7,0,27,22,27:22:00,16,,,,59,199,3.37,,27,42,1.56,,25,15,157,,0,6.28,10.47,60,,,,,,,,,,,,0,8,42,1,0,7,70,,,,7,329,47,0,4,4
10/13/1985,1985,6,PIT,DAL,AWAY,13,27,40,,Artificial,,,,43,4.5,0,3,0,10,0,27,32,27:32:00,14,,,,71,315,4.44,,27,84,3.11,,40,13,231,,3,5.78,17.77,32.5,,,,,,,,,,,,-3,5,29,0,0,4,28,,,,8,352,44,3,2,-1,0,10,10,7,0,32,28,32:28:00,18,,,,66,374,5.67,,29,133,4.59,,36,25,241,,1,6.69,9.64,69.44,,,,,,,,,,,,30,6,34,1,1,1,6,,,,7,315,45,2,3,1
10/13/1985,1985,6,STL,PHI,AWAY,7,30,37,,Artificial,,,,42.5,-4,0,0,0,7,0,23,31,23:31:00,12,,,,56,268,4.79,,19,81,4.26,,37,17,187,,2,5.05,11,45.95,,,,,,,,,,,,23,8,69,0,0,0,0,,,,7,308,44,2,0,-2,3,10,10,7,0,36,29,36:29:00,18,,,,69,354,5.13,,37,111,3,,28,18,243,,0,8.68,13.5,64.29,,,,,,,,,,,,45,4,25,1,0,4,32,,,,5,190,38,0,2,2
10/14/1985,1985,6,MIA,NYJ,AWAY,7,23,30,,Artificial,,,,48,-4,0,0,7,0,0,22,46,22:46:00,13,,,,44,200,4.55,,20,74,3.7,,23,13,126,,1,5.48,9.69,56.52,,,,,,,,,,,,0,4,31,0,0,1,8,,,,6,288,48,1,0,-1,0,6,10,7,0,37,14,37:14:00,27,,,,74,476,6.43,,45,245,5.44,,28,18,231,,0,8.25,12.83,64.29,,,,,,,,,,,,67,3,25,0,0,1,10,,,,2,102,51,0,1,1
10/20/1985,1985,7,CIN,HOU,AWAY,27,44,71,,Dome,,,,46.5,-4,0,13,0,14,0,25,14,25:14:00,24,,,,67,458,6.84,,15,106,7.07,,52,30,352,,3,6.77,11.73,57.69,,,,,,,,,,,,11,6,45,3,2,0,0,,,,4,160,40,5,0,-5,7,10,10,17,0,34,46,34:46:00,26,,,,78,401,5.14,,43,135,3.14,,31,20,266,,0,8.58,13.3,64.52,,,,,,,,,,,,95,3,25,2,0,4,29,,,,3,135,45,0,5,5
10/20/1985,1985,7,DAL,PHI,AWAY,14,16,30,,Artificial,,,,40,-4,7,0,7,0,0,28,33,28:33:00,22,,,,60,310,5.17,,31,147,4.74,,25,15,163,,2,6.52,10.87,60,,,,,,,,,,,,3,4,30,4,2,4,33,,,,3,135,45,4,1,-3,0,3,3,10,0,31,27,31:27:00,22,,,,61,402,6.59,,25,55,2.2,,35,22,347,,0,9.91,15.77,62.86,,,,,,,,,,,,12,4,58,1,1,1,9,,,,4,164,41,1,4,3
10/20/1985,1985,7,IND,BUF,AWAY,9,21,30,,Artificial,,,,39.5,1,3,3,3,0,0,32,42,32:42:00,14,,,,63,191,3.03,,38,126,3.32,,22,7,65,,2,2.95,9.29,31.82,,,,,,,,,,,,40,6,50,4,1,3,24,,,,8,344,43,3,3,0,7,7,0,7,0,27,18,27:18:00,13,,,,57,182,3.19,,35,121,3.46,,20,8,61,,1,3.05,7.63,40,,,,,,,,,,,,81,6,60,2,2,2,13,,,,8,352,44,3,3,0
10/20/1985,1985,7,OAK,CLE,AWAY,21,20,41,,Grass,,,,36.5,-2,7,7,0,7,0,26,22,26:22:00,20,,,,68,319,4.69,,30,120,4,,36,15,199,,1,5.53,13.27,41.67,,,,,,,,,,,,27,13,122,1,1,2,17,,,,7,287,41,2,0,-2,7,0,6,7,0,33,38,33:38:00,18,,,,62,232,3.74,,39,109,2.79,,22,10,123,,0,5.59,12.3,45.45,,,,,,,,,,,,30,10,84,0,0,1,14,,,,8,280,35,0,2,2
10/20/1985,1985,7,STL,KAN,AWAY,16,0,16,,Artificial,,,,41,1.5,0,13,3,0,0,32,19,32:19:00,12,,,,59,184,3.12,,38,130,3.42,,20,9,54,,0,2.7,6,45,,,,,,,,,,,,40,3,15,1,0,1,18,,,,8,296,37,0,7,7,0,0,0,0,0,27,41,27:41:00,15,,,,65,245,3.77,,30,102,3.4,,32,14,143,,6,4.47,10.21,43.75,,,,,,,,,,,,17,3,24,1,1,3,14,,,,4,176,44,7,0,-7
10/20/1985,1985,7,NOR,ATL,AWAY,24,31,55,,Grass,,,,44.5,0,0,10,0,14,0,24,11,24:11:00,18,,,,64,365,5.7,,18,78,4.33,,45,19,287,,4,6.38,15.11,42.22,,,,,,,,,,,,29,9,83,1,1,1,2,,,,5,215,43,5,4,-1,7,7,7,10,0,35,49,35:49:00,23,,,,70,377,5.39,,36,129,3.58,,30,20,248,,3,8.27,12.4,66.67,,,,,,,,,,,,34,12,82,2,1,4,36,,,,5,195,39,4,5,1
10/20/1985,1985,7,NYJ,NWE,AWAY,13,20,33,,Artificial,,,,41.5,-2,0,3,3,7,0,25,11,25:11:00,13,,,,57,303,5.32,,24,83,3.46,,31,15,220,,1,7.1,14.67,48.39,,,,,,,,,,,,64,6,77,2,2,2,16,,,,5,205,41,3,1,-2,3,3,0,14,0,34,49,34:49:00,20,,,,77,284,3.69,,40,129,3.23,,32,11,155,,1,4.84,14.09,34.38,,,,,,,,,,,,10,4,25,1,0,5,26,,,,7,266,38,1,3,2
10/20/1985,1985,7,SDG,MIN,AWAY,17,21,38,,Dome,,,,50,3.5,7,3,0,7,0,28,36,28:36:00,23,,,,67,295,4.4,,28,132,4.71,,36,19,163,,4,4.53,8.58,52.78,,,,,,,,,,,,22,8,107,2,0,3,13,,,,5,200,40,4,3,-1,0,7,0,14,0,31,24,31:24:00,27,,,,70,360,5.14,,22,62,2.82,,46,31,298,,2,6.48,9.61,67.39,,,,,,,,,,,,51,5,27,1,1,2,29,,,,3,120,40,3,4,1
10/20/1985,1985,7,SEA,DEN,AWAY,10,13,23,,Grass,,,,48.5,4,0,0,7,3,0,34,26,34:26:00,17,,,,73,249,3.41,,37,172,4.65,,32,9,77,,3,2.41,8.56,28.13,,,,,,,,,,,,48,6,48,3,2,4,23,,,,9,405,45,5,0,-5,7,0,3,0,3,34,53,34:53:00,14,,,,82,246,3,,33,98,2.97,,44,22,148,,0,3.36,6.73,50,,,,,,,,,,,,112,5,41,3,0,5,38,,,,11,517,47,0,5,5
10/20/1985,1985,7,SFO,DET,AWAY,21,23,44,,Dome,,,,45,-10.5,14,0,0,7,0,29,13,29:13:00,21,,,,68,304,4.47,,37,208,5.62,,29,16,96,,1,3.31,6,55.17,,,,,,,,,,,,0,3,15,0,0,2,11,,,,6,228,38,1,1,0,7,13,3,0,0,30,47,30:47:00,15,,,,61,292,4.79,,40,162,4.05,,20,10,130,,0,6.5,13,50,,,,,,,,,,,,86,4,45,1,1,1,4,,,,5,195,39,1,1,0
10/20/1985,1985,7,STL,PIT,AWAY,10,23,33,,Artificial,,,,45,5.5,3,0,0,7,0,29,55,29:55:00,22,,,,65,286,4.4,,24,126,5.25,,41,24,160,,1,3.9,6.67,58.54,,,,,,,,,,,,101,1,5,4,2,0,0,,,,4,172,43,3,1,-2,14,3,6,0,0,30,5,30:05:00,15,,,,69,326,4.72,,35,142,4.06,,28,15,184,,1,6.57,12.27,53.57,,,,,,,,,,,,59,6,45,2,0,6,49,,,,4,184,46,1,3,2
